A1,A2,A3,A4,stop_id,stop_name,stop_lat,stop_lon,verification_status,stop_remarks,stop_code,old_stop_id,stop_id_stepp,public_visible,location_type,zone_shift,stop_url,parent_station,wheelchair_boarding,entrance_restriction,exit_restriction,slot,signalling,shelter,bench,network_map,schedule,real_time_information,tariff,preservation_state,equipment,observations,region,municipality,municipality_fare_1,municipality_fare_2,zone_id,stop_timezone,level_id,platform_code
0,1,0,0,080443,Igreja Nova (X) Cavalhal de Cheleiros ,38.913199,-9.329065,,,080443,,29423,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080444,Igreja Nova (X) Cavalhal de Cheleiros ,38.913282,-9.329091,,,080444,,29423,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080445,R Principal (X) R dos Grilos,38.899800,-9.321940,,,080445,,29426,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080447,R 25 De Abril 13 (Igreja Nova),38.914500,-9.326060,,,080447,,29424,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080448,R 25 De Abril 13 (Igreja Nova),38.914500,-9.326080,,,080448,,29424,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080449,R 25 De Abril 36 (Igreja Nova),38.917600,-9.322200,,,080449,,29466,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080450,R 25 De Abril 36 (Igreja Nova),38.917600,-9.322150,,,080450,,29466,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080451,R Moinhos 64 (Igreja Nova),38.921000,-9.322060,,,080451,,33760,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080452,R Moinhos 64 (Igreja Nova),38.921000,-9.322010,,,080452,,33760,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080453,R Moinhos 19 (Igreja Nova),38.923100,-9.321120,,,080453,,33797,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080454,R Moinhos 19 (Igreja Nova),38.923100,-9.321160,,,080454,,33797,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080455,Boavista (X) En 9,38.926200,-9.315620,,,080455,,33798,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080456,Boavista (X) En 9,38.926200,-9.315620,,,080456,,33798,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080457,Carapinheira (X) Covões,38.930100,-9.311030,,,080457,,33844,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080458,Carapinheira (X) Covões,38.930100,-9.311070,,,080458,,33844,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080459,Carapinheira (X) R da Cabine,38.932300,-9.310880,,,080459,,33880,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080460,Carapinheira (X) R da Cabine,38.932300,-9.310930,,,080460,,33880,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080461,Av forças Armadas 8,38.935453,-9.327392,,,080461,,33888,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080462,Av forças Armadas 8,38.932452,-9.328636,,,080462,,33888,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080463,R Principal (X) R da Paz,39.059700,-9.402990,,,080463,,34889,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080464,R Principal (X) R da Paz,39.059600,-9.403020,,,080464,,34889,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080465,R Principal 2 (Casais Areia),39.057100,-9.399700,,,080465,,34881,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080466,R Principal 2 (Casais Areia),39.057100,-9.399760,,,080466,,34881,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080467,En 247 (X) R dos Varelas,39.052200,-9.398380,,,080467,,34859,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080468,En 247 (X) R dos Varelas,39.052200,-9.398420,,,080468,,34859,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080469,En 247 R S Sebastião,39.049500,-9.398900,,,080469,,34858,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080470,En 247 R S Sebastião,39.049600,-9.398940,,,080470,,34858,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080471,En 247 38 (Barril),39.045996,-9.399504,,,080471,,34842,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080472,En 247 44 (Barril),39.047166,-9.399435,,,080472,,34842,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080473,R Alto Portela (X) R Casal Parol,39.045810,-9.397305,,,080473,,34840,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080474,R Alto Portela (X) R Casal Parol,39.045730,-9.397301,,,080474,,34840,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080475,R Casal Paixão (X) R Alto Portela,39.045600,-9.390990,,,080475,,34839,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080476,R Casal Paixão (X) R Alto Portela,39.045600,-9.391000,,,080476,,34839,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080477,Em 552 46,39.044100,-9.381570,,,080477,,34822,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080478,Em 552 46,39.044100,-9.381600,,,080478,,34822,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080479,R Alto da Mina (X) R do Pinhal,39.040900,-9.373890,,,080479,,34819,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080480,R Alto da Mina (X) R do Pinhal,39.040867,-9.373820,,,080480,,34819,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080481,R Alto da Mina (X) R da Escola,39.040500,-9.369930,,,080481,,34818,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080482,R Alto da Mina (X) R da Escola,39.040499,-9.370115,,,080482,,34818,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080483,R Alto da Mina 5,39.039100,-9.367770,,,080483,,34789,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080484,R Alto da Mina 5,39.039100,-9.367810,,,080484,,34789,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080485,R Dr César Andrade (X) R dos Moinhos,39.034952,-9.367921,,,080485,,34753,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080486,R Dr César Andrade 12,39.034305,-9.367941,,,080486,,34753,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080487,Bairro da CRUZ (X) Quintas,39.030002,-9.368421,,,080487,,1298698,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080489,En 9 (X) Freiria,39.017600,-9.356780,,,080489,,34636,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080490,En 9 (X) Freiria,39.017600,-9.356800,,,080490,,34636,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080491,En 9 47,39.013500,-9.356120,,,080491,,34595,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080492,En 9 47,39.013500,-9.356160,,,080492,,34595,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080493,En 9 (X) R do Jardim,39.010900,-9.356560,,,080493,,34593,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080494,En 9 (X) R do Jardim,39.010900,-9.356610,,,080494,,34593,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080495,En 9 (X) R do Moinho (Lavadouro),39.005200,-9.351100,,,080495,,34519,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080496,En 9 (X) R do Moinho (Lavadouro),39.005200,-9.351140,,,080496,,34519,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080497,En 9 (X) R das Pedras Alvas,39.002600,-9.349520,,,080497,,34508,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080498,En 9 (X) R das Pedras Alvas,39.002600,-9.349560,,,080498,,34508,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080499,En 9 45,38.997600,-9.347480,,,080499,,34458,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080500,En 9 45 (Pincadeira Cima),38.997600,-9.347520,,,080500,,34458,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080501,Em 620-1 (X) Monte Bom,38.991600,-9.347990,,,080501,,34409,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080503,Em 620-1 (X) Pecuária,38.990100,-9.354090,,,080503,,34375,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080504,Em 620-1 (X) Pecuária,38.990100,-9.354120,,,080504,,34375,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080505,Em 620-1 (X) R do SUl,38.989700,-9.361180,,,080505,,34374,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080506,Em 620-1 (X) R do SUl,38.989800,-9.361190,,,080506,,34374,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080507,Em 620-1 (X) R do Malmequer,38.989400,-9.365070,,,080507,,34373,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080508,Em 620-1 (X) R do Malmequer,38.989400,-9.365100,,,080508,,34373,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080509,Em 620-1 (X) R Sra da Conceição,38.992100,-9.369990,,,080509,,34411,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080510,Em 620-1 (X) R Sra da Conceição,38.992100,-9.370000,,,080510,,34411,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080511,Em 620-1 (X) R da Ponte,38.993900,-9.373340,,,080511,,34422,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080512,Em 620-1 (X) R da Ponte,38.994000,-9.373340,,,080512,,34422,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080513,Estr Vale Longo (X) Bracial/Monte Godel,38.995300,-9.378440,,,080513,,34421,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080514,Estr Vale Longo (X) Bracial/Monte Godel,38.995401,-9.378461,,,080514,,34421,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080515,Estr do Vale Longo 2,38.998300,-9.374020,,,080515,,34459,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080516,Estr do Vale Longo 2,38.998300,-9.374060,,,080516,,34459,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080517,Estr do Vale Longo (X) Monte Godel,39.000200,-9.374800,,,080517,,34465,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080518,Estr do Vale Longo (X) Monte Godel,39.000200,-9.374850,,,080518,,34465,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080519,Estr do Vale Longo (X) R do NORTE,39.004700,-9.373860,,,080519,,34518,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080520,R do NORTE (X) Estr Vale Longo,39.004700,-9.373900,,,080520,,34518,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080523,Em 620-1 (X) Monte Bom,38.991717,-9.347681,,,080523,,34408,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080524,Em 620-1 (X) Monte Bom,38.991700,-9.347730,,,080524,,34408,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080525,R LABRUSCAS 29,39.029600,-9.367820,,,080525,,34702,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080527,R da FONTE (X) R do Moinho,39.023155,-9.418144,,,080527,,34676,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080528,R da FONTE (X) R do Moinho,39.023100,-9.418200,,,080528,,34676,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080529,R Principal (X) R do Rochio,39.019600,-9.418910,,,080529,,34639,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080530,R do Moinho (X) Rua do Rochio,39.019600,-9.418950,,,080530,,34639,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080531,En 247 (X) S Lourenço,39.014100,-9.419160,,,080531,,34594,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080532,En 247 (X) S Lourenço,39.014100,-9.419200,,,080532,,34594,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080533,En 247 81 (X) R Central,39.007100,-9.417730,,,080533,,34559,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080534,En 247 37 (X) R Central,39.007200,-9.417750,,,080534,,34559,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080535,Estr do Albarral 41,39.003908,-9.416074,,,080535,,1298695,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080537,Estr do Albarral (X) R da Cruz,39.002100,-9.413580,,,080537,,34513,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080538,Estr do Albarral (X) R da Cruz,39.002100,-9.413600,,,080538,,34513,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080539,Estr Ribeira D' Ilhas (X) Calçada Cravo,38.992000,-9.399450,,,080539,,34413,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080540,Estr Ribeira D' Ilhas (X) Calçada Cravo,38.992000,-9.399470,,,080540,,34413,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080541,Estr da Ribeira D' Ilhas 59,38.990400,-9.404310,,,080541,,34369,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080542,Estr da Ribeira D' Ilhas 59,38.990500,-9.404330,,,080542,,34369,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080543,Estr da Ribeira D' Ilhas 78,38.990100,-9.407510,,,080543,,34368,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080544,Estr da Ribeira D' Ilhas 80,38.990000,-9.407530,,,080544,,34368,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080545,En 247 (X) R Principal,39.015608,-9.421437,,,080545,,34637,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080546,En 247 (X) R Principal,39.015515,-9.421420,,,080546,,34637,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080547,En 247 47 (X) R S João,39.005200,-9.419660,,,080547,,34561,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080548,En 247 47 (X) R S João,39.005200,-9.419710,,,080548,,34561,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080549,En 247 (X) R Chão do Poço,38.999600,-9.415840,,,080549,,34462,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080550,En 247 (X) R Chão do Poço,38.999600,-9.415880,,,080550,,34462,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080551,Estr das Galegas (X) Estr do Albarral,39.003900,-9.415640,,,080551,,34514,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080552,Estr das Galegas (X) Estr do Albarral,39.003900,-9.415640,,,080552,,34514,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080553,Estr das Galegas 563,39.004800,-9.410000,,,080553,,34517,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080554,Estr das Galegas 563,39.004800,-9.410010,,,080554,,34517,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080555,Estr das Galegas (Quinta do Marvão),39.007900,-9.404240,,,080555,,34562,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080556,Estr das Galegas (Quinta do Marvão),39.007900,-9.404250,,,080556,,34562,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080557,Estr das Fontes (X) TV das Carreiras,39.008900,-9.397750,,,080557,,34563,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080558,Estr das Fontes (X) TV das Carreiras,39.008900,-9.397730,,,080558,,34563,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080559,Estr das Fontes (X) R do Arneiro,39.008357,-9.392000,,,080559,,34564,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080560,Estr das Fontes (X) R do Arneiro,39.008300,-9.392050,,,080560,,34564,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080561,Tv Romã (X) R do Esponjeiro,39.010100,-9.387050,,,080561,,34566,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080562,Tv Romã (X) R do Esponjeiro,39.010100,-9.387090,,,080562,,34566,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080563,Ericeira (X) Estr de Mafra,38.964819,-9.414627,,,080563,,34173,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080564,Ericeira (X) Estr de Mafra,38.964753,-9.414472,,,080564,,34173,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080565,R Principal 11 (Charneca),39.043200,-9.404630,,,080565,,34821,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080566,R Principal 11 (Charneca),39.043200,-9.404650,,,080566,,34821,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080567,En 247 (X) CHarneca,39.041900,-9.402800,,,080567,,34820,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080568,En 247 (X) CHarneca,39.041900,-9.402830,,,080568,,34820,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080569,Casais Areia (X) Rua Das Forcadas,39.060600,-9.398380,,,080569,,129890,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080570,Casais Areia (X) Rua Das Forcadas,39.060500,-9.398390,,,080570,,129890,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080571,Casal das Azenhas (X) R das Forcadas,39.060900,-9.392780,,,080571,,34887,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080572,Casal das Azenhas (X) R das Forcadas,39.060900,-9.392820,,,080572,,34887,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080573,R dos Tanoeiros 2 (Igreja),39.059500,-9.387190,,,080573,,34886,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080574,R dos Tanoeiros 2 (Igreja),39.059500,-9.387240,,,080574,,34886,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080575,Azenha Tanoeiros (X) R Poço Novo,39.056600,-9.385410,,,080575,,34880,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080576,Azenha Tanoeiros (X) R Poço Novo,39.056600,-9.385460,,,080576,,34880,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080577,Casal do Rodo (X) R da Indústria,39.052800,-9.372790,,,080577,,34860,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080578,Casal do Rodo (X) R da Indústria,39.052800,-9.372750,,,080578,,34860,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080579,Casais da Serra (X) R Serpa Pinheiro,39.047000,-9.370150,,,080579,,34836,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080580,Casais da Serra (X) R Serpa Pinheiro,39.047000,-9.370200,,,080580,,34836,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080581,N Nossa Sra da Nazaré 3 (Encarnação),39.039600,-9.367570,,,080581,,34790,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080582,N Nossa Sra da Nazaré 3 (Encarnação),39.039600,-9.367520,,,080582,,34790,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080583,R Dr César Andrade (X) R Moinhos,39.035000,-9.368000,,,080583,,34754,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080585,Casal do Rodo (X) R da Indústria,39.052900,-9.372920,,,080585,,34862,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080587,Codeçal (Tapada Nacional),38.965000,-9.303280,,,080587,,34166,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080588,Codeçal (Tapada Nacional),38.964900,-9.303320,,,080588,,34166,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080589,R Eng Segismundo Saldanha,38.966800,-9.306740,,,080589,,34180,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080590,R Eng Segismundo Saldanha,38.966700,-9.306800,,,080590,,34180,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080591,Estr Principal 22 (Codeçal),38.969300,-9.306000,,,080591,,34210,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080592,Estr Principal 22 (Codeçal),38.969300,-9.306040,,,080592,,34210,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080593,R Principal (X) Cabeça do Moiro,38.974800,-9.306810,,,080593,,129342,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080594,R Principal (X) Cabeça do Moiro,38.974900,-9.306790,,,080594,,129342,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080595,Estr do Codeçal (X) TV da Escola,38.976500,-9.308610,,,080595,,34293,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080596,Estr do Codeçal (X) TV da Escola,38.976600,-9.308650,,,080596,,34293,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080597,Largo do Lavadouro,38.978600,-9.304480,,,080597,,34292,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080598,Largo do Lavadouro,38.978600,-9.304530,,,080598,,34292,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080599,R Principal (X) Escola Primária,38.992800,-9.301950,,,080599,,34407,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080600,R Principal (X) Escola Primária,38.992700,-9.301980,,,080600,,34407,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080601,Em 551 (X) Monte Gordo,38.994900,-9.304450,,,080601,,34425,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080602,Em 551 (X) Monte Gordo,38.994900,-9.304500,,,080602,,34425,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080603,Em 620 (X) R dos Lavadouros,38.986600,-9.385130,,,080603,,34365,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080604,Em 620 (X) R dos Lavadouros,38.986600,-9.385120,,,080604,,34365,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080605,R do Bacurenha 12 (X) Sto Isidoro,38.990269,-9.394800,,,080605,,34371,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080606,R do Bacurenha 12 (X) Sto Isidoro,38.990335,-9.394704,,,080606,,34371,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080607,Magancha (X) Monte Bom,38.991700,-9.347560,,,080607,,34410,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080611,R S Domingos Fanga da Fé (Prta Valdono),39.024700,-9.369050,,,080611,,34677,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080612,R S Domingos Fanga da Fé (Prta Valdono),39.024700,-9.369100,,,080612,,34677,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080613,R Principal (X) R do Norte,39.021600,-9.378380,,,080613,,34672,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080614,R Principal (X) R do Norte,39.021600,-9.378390,,,080614,,34672,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080615,R Principal (X) R Rainha Sta Isabel,39.020400,-9.381110,,,080615,,34673,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080616,R Principal (X) R Rainha Sta Isabel,39.020400,-9.381090,,,080616,,34673,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080617,R Rainha Sta Isabel (X) Caminho Fanga Fé,39.021800,-9.389580,,,080617,,34675,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080618,R Rainha Sta Isabel (X) Caminho Fanga Fé,39.021700,-9.389590,,,080618,,34675,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080619,R da Baixa (X) R Principal,39.025100,-9.398150,,,080619,,34699,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080620,R da Baixa (X) R Principal,39.025000,-9.398170,,,080620,,34699,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080621,R Sta Clara Assis (X) R Fonte de Valongo,39.027300,-9.402320,,,080621,,34700,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080622,R Sta Clara Assis (X) R Fonte de Valongo,39.027300,-9.402360,,,080622,,34700,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080623,R Sta Clara Assis (X) R N Sra Fátima,39.030800,-9.406430,,,080623,,34750,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080624,R Sta Clara Assis (X) R N Sra Fátima,39.030800,-9.406400,,,080624,,34750,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080625,R Sta Clara Assis (X) R Campinas,39.033779,-9.410067,,,080625,,34752,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
0,1,0,0,080626,R Sta Clara Assis (X) R Campinas,39.033779,-9.410149,,,080626,,34752,1,0,,,,,,,,,,,,,,,,,,PT170,,,,,,,
